date,time,open,high,low,close,volume
Sat-17-Aug-24,02:00:00,59215,59324,59067,59124,95809961
Sat-17-Aug-24,03:00:00,59124,59157,58960,59127,103821741
Sat-17-Aug-24,04:00:00,59127,59240,59045,59187,82422978
Sat-17-Aug-24,05:00:00,59187,59226,59119,59140,47763956
Sat-17-Aug-24,06:00:00,59140,59216,59125,59141,40510899
Sat-17-Aug-24,07:00:00,59141,59237,59018,59224,81614497
Sat-17-Aug-24,08:00:00,59224,59270,59134,59258,60053102
Sat-17-Aug-24,09:00:00,59258,59458,59184,59296,130723110
Sat-17-Aug-24,10:00:00,59296,59320,59050,59086,123513778
Sat-17-Aug-24,11:00:00,59086,59206,59035,59106,109427252
Sat-17-Aug-24,12:00:00,59106,59250,59068,59206,68444648
Sat-17-Aug-24,13:00:00,59206,59431,59160,59308,173236654
Sat-17-Aug-24,14:00:00,59308,59569,59225,59508,146134712
Sat-17-Aug-24,15:00:00,59508,59666,59340,59369,159481579
Sat-17-Aug-24,16:00:00,59369,59699,59369,59585,107754519
Sat-17-Aug-24,17:00:00,59585,59657,59386,59404,107312766
Sat-17-Aug-24,18:00:00,59404,59455,59222,59391,100392773
Sat-17-Aug-24,19:00:00,59391,59520,59359,59448,40267041
Sat-17-Aug-24,20:00:00,59448,59476,59283,59370,43456566
Sat-17-Aug-24,21:00:00,59370,59416,59101,59287,86977133
Sat-17-Aug-24,22:00:00,59287,59323,59220,59290,33912161
Sat-17-Aug-24,23:00:00,59290,59475,59273,59475,60831355
Sun-18-Aug-24,00:00:00,59475,59731,59392,59650,162009725
Sun-18-Aug-24,01:00:00,59650,59675,59378,59419,82854081
Sun-18-Aug-24,02:00:00,59419,60288,59369,60112,455564780
Sun-18-Aug-24,03:00:00,60112,60252,59262,59307,353699813
Sun-18-Aug-24,04:00:00,59307,59468,59222,59429,132017260
Sun-18-Aug-24,05:00:00,59429,59666,59374,59456,137637537
Sun-18-Aug-24,06:00:00,59456,59600,59444,59567,48099793
Sun-18-Aug-24,07:00:00,59567,59625,59479,59550,50989369
Sun-18-Aug-24,08:00:00,59550,59696,59403,59673,109690977
Sun-18-Aug-24,09:00:00,59673,60107,59620,59853,230397273
Sun-18-Aug-24,10:00:00,59853,60175,59782,59841,248389962
Sun-18-Aug-24,11:00:00,59841,60003,59708,59988,146789826
Sun-18-Aug-24,12:00:00,59988,60250,59848,59950,166226786
Sun-18-Aug-24,13:00:00,59950,60200,59777,59798,150774402
Sun-18-Aug-24,14:00:00,59798,59950,59633,59782,167613810
Sun-18-Aug-24,15:00:00,59782,59900,59667,59830,85488212
Sun-18-Aug-24,16:00:00,59830,59921,59746,59811,78078169
Sun-18-Aug-24,17:00:00,59811,59835,59325,59515,251445740
Sun-18-Aug-24,18:00:00,59515,59617,59434,59569,68263651
Sun-18-Aug-24,19:00:00,59569,59737,59476,59685,83813467
Sun-18-Aug-24,20:00:00,59685,59844,59651,59792,80335903
Sun-18-Aug-24,21:00:00,59792,59792,59230,59410,165504638
Sun-18-Aug-24,22:00:00,59410,59559,59313,59318,95115502
Sun-18-Aug-24,23:00:00,59318,59382,58400,58406,726646412
Mon-19-Aug-24,00:00:00,58406,58693,58141,58320,585870672
Mon-19-Aug-24,01:00:00,58320,58591,58180,58525,206335955
Mon-19-Aug-24,02:00:00,58525,58720,58384,58628,125945697
Mon-19-Aug-24,03:00:00,58628,58740,58525,58703,118662997
Mon-19-Aug-24,04:00:00,58703,58720,58430,58556,115058027
Mon-19-Aug-24,05:00:00,58556,58590,58322,58456,145570316
Mon-19-Aug-24,06:00:00,58456,58636,58350,58543,118081033
Mon-19-Aug-24,07:00:00,58543,58724,58462,58469,139273871
Mon-19-Aug-24,08:00:00,58469,58630,58393,58572,123895708
Mon-19-Aug-24,09:00:00,58572,58637,57926,57985,418966103
Mon-19-Aug-24,10:00:00,57985,58200,57753,58010,454834315
Mon-19-Aug-24,11:00:00,58010,58483,57950,58358,242887522
Mon-19-Aug-24,12:00:00,58358,58490,58217,58382,187387514
Mon-19-Aug-24,13:00:00,58382,58947,58020,58178,700642586
Mon-19-Aug-24,14:00:00,58178,58625,58047,58586,340282714
Mon-19-Aug-24,15:00:00,58586,58752,58479,58512,234402660
Mon-19-Aug-24,16:00:00,58512,58688,58339,58680,170562312
Mon-19-Aug-24,17:00:00,58680,59272,58532,59004,626056596
Mon-19-Aug-24,18:00:00,59004,59218,58703,58979,244748617
Mon-19-Aug-24,19:00:00,58979,59099,58832,58928,176229303
Mon-19-Aug-24,20:00:00,58928,59394,58874,59043,235770813
Mon-19-Aug-24,21:00:00,59043,59212,58925,58930,119266973
Mon-19-Aug-24,22:00:00,58930,59237,58930,59205,95760975
Mon-19-Aug-24,23:00:00,59205,59600,59062,59404,346645076
Tue-20-Aug-24,00:00:00,59404,60648,59326,60453,1140318135
Tue-20-Aug-24,01:00:00,60453,60897,60344,60425,437498389
Tue-20-Aug-24,02:00:00,60425,60531,60310,60505,141454845
Tue-20-Aug-24,03:00:00,60505,60596,60403,60595,108122345
Tue-20-Aug-24,04:00:00,60595,61096,60553,60847,451190118
Tue-20-Aug-24,05:00:00,60847,61456,60837,61088,586078063
Tue-20-Aug-24,06:00:00,61088,61114,60904,60932,144167836
Tue-20-Aug-24,07:00:00,60932,60968,60766,60907,178469853
Tue-20-Aug-24,08:00:00,60907,60929,60652,60732,220361701
Tue-20-Aug-24,09:00:00,60732,60950,60725,60835,153591125
Tue-20-Aug-24,10:00:00,60835,60856,60618,60680,98370350
Tue-20-Aug-24,11:00:00,60680,60713,60358,60488,285681632
Tue-20-Aug-24,12:00:00,60488,60726,60467,60656,170334040
Tue-20-Aug-24,13:00:00,60656,60930,60309,60854,469113306
Tue-20-Aug-24,14:00:00,60854,60877,59417,59433,1325705811
Tue-20-Aug-24,15:00:00,59433,59459,58666,58804,1367019062
Tue-20-Aug-24,16:00:00,58804,59022,58400,58775,517651641
Tue-20-Aug-24,17:00:00,58775,59030,58654,59005,221934170
Tue-20-Aug-24,18:00:00,59005,59452,58963,59165,449381920
Tue-20-Aug-24,19:00:00,59165,59576,59112,59483,241452047
Tue-20-Aug-24,20:00:00,59483,59743,59236,59287,316330790
Tue-20-Aug-24,21:00:00,59287,59312,58804,59258,358152796
Tue-20-Aug-24,22:00:00,59258,59520,59200,59337,142100605
Tue-20-Aug-24,23:00:00,59337,59365,58953,58978,136653470
Wed-21-Aug-24,00:00:00,58978,59260,58911,58964,145616696
Wed-21-Aug-24,01:00:00,58964,59250,58728,59250,186384918
Wed-21-Aug-24,02:00:00,59250,59485,59222,59338,103272662
Wed-21-Aug-24,03:00:00,59338,59395,59184,59290,67467354
Wed-21-Aug-24,04:00:00,59290,59380,59163,59336,54013144
Wed-21-Aug-24,05:00:00,59336,59380,59265,59350,52868362
Wed-21-Aug-24,06:00:00,59350,59710,59319,59594,217932956
Wed-21-Aug-24,07:00:00,59594,59693,59531,59674,129676464
Wed-21-Aug-24,08:00:00,59674,59990,59182,59414,532829406
Wed-21-Aug-24,09:00:00,59414,59479,59050,59257,310794791
Wed-21-Aug-24,10:00:00,59257,59455,59171,59436,102929230
Wed-21-Aug-24,11:00:00,59436,59474,59230,59324,90877756
Wed-21-Aug-24,12:00:00,59324,59610,59230,59477,169191895
Wed-21-Aug-24,13:00:00,59477,60097,58805,59898,884006230
Wed-21-Aug-24,14:00:00,59898,60201,59172,59385,1320511821
Wed-21-Aug-24,15:00:00,59385,59761,59272,59484,296449821
Wed-21-Aug-24,16:00:00,59484,59930,59336,59858,268094014
Wed-21-Aug-24,17:00:00,59858,60030,59677,59906,205372750
Wed-21-Aug-24,18:00:00,59906,60800,59820,60738,729234906
Wed-21-Aug-24,19:00:00,60738,61621,60400,61539,1314976899
Wed-21-Aug-24,20:00:00,61539,61835,60862,61208,789853396
Wed-21-Aug-24,21:00:00,61208,61484,60898,61205,341969099
Wed-21-Aug-24,22:00:00,61205,61477,61072,61150,217706240
Wed-21-Aug-24,23:00:00,61150,61252,60954,61121,180942879
Thu-22-Aug-24,00:00:00,61121,61198,60773,60797,173706206
Thu-22-Aug-24,01:00:00,60797,60982,60690,60937,165306903
Thu-22-Aug-24,02:00:00,60937,60940,59624,60140,642276777
Thu-22-Aug-24,03:00:00,60140,60599,60032,60524,290896796
Thu-22-Aug-24,04:00:00,60524,60826,60427,60806,209896950
Thu-22-Aug-24,05:00:00,60806,60806,60581,60700,143502266
Thu-22-Aug-24,06:00:00,60700,60920,60661,60740,148047260
Thu-22-Aug-24,07:00:00,60740,61200,60673,60954,206880226
Thu-22-Aug-24,08:00:00,60954,61086,60826,60896,173414188
Thu-22-Aug-24,09:00:00,60896,60971,60772,60865,131718079
Thu-22-Aug-24,10:00:00,60865,61386,60800,61326,251737179
Thu-22-Aug-24,11:00:00,61326,61363,61079,61301,208263121
Thu-22-Aug-24,12:00:00,61301,61373,60740,60864,508124426
Thu-22-Aug-24,13:00:00,60864,60913,60371,60788,603649228
Thu-22-Aug-24,14:00:00,60788,60827,60278,60482,530436394
Thu-22-Aug-24,15:00:00,60482,60800,60066,60375,520810609
Thu-22-Aug-24,16:00:00,60375,60572,60252,60308,251401567
Thu-22-Aug-24,17:00:00,60308,60488,60111,60134,179657706
Thu-22-Aug-24,18:00:00,60134,60550,60100,60312,241197296
Thu-22-Aug-24,19:00:00,60312,60424,60145,60284,199813684
Thu-22-Aug-24,20:00:00,60284,60699,60264,60663,217504293
Thu-22-Aug-24,21:00:00,60663,60703,60437,60530,110528119
Thu-22-Aug-24,22:00:00,60530,60595,60367,60416,84984234
Thu-22-Aug-24,23:00:00,60416,60451,60262,60355,75520061
Fri-23-Aug-24,00:00:00,60355,60929,60316,60703,246006632
Fri-23-Aug-24,01:00:00,60703,60842,60567,60738,149450751
Fri-23-Aug-24,02:00:00,60738,60797,60602,60618,82057158
Fri-23-Aug-24,03:00:00,60618,60676,60550,60568,65770580
Fri-23-Aug-24,04:00:00,60568,60707,60558,60685,51785523
Fri-23-Aug-24,05:00:00,60685,61070,60685,60838,250446842
Fri-23-Aug-24,06:00:00,60838,61333,60802,61168,253937482
Fri-23-Aug-24,07:00:00,61168,61238,60877,61044,170353004
Fri-23-Aug-24,08:00:00,61044,61291,60995,61287,148397721
Fri-23-Aug-24,09:00:00,61287,61311,60961,60987,200776512
Fri-23-Aug-24,10:00:00,60987,61133,60963,61025,79405036
Fri-23-Aug-24,11:00:00,61025,61054,60661,60712,293896713
Fri-23-Aug-24,12:00:00,60712,61189,60712,61110,228823130
Fri-23-Aug-24,13:00:00,61110,61140,60845,61090,244012250
Fri-23-Aug-24,14:00:00,61090,62320,60761,60964,2323130646
Fri-23-Aug-24,15:00:00,60964,61760,60874,61504,723398284
Fri-23-Aug-24,16:00:00,61504,61832,61312,61713,349404015
Fri-23-Aug-24,17:00:00,61713,63008,61590,62975,1110215608
Fri-23-Aug-24,18:00:00,62975,63400,62625,63123,1131408702
Fri-23-Aug-24,19:00:00,63123,63800,62966,63580,807342713
Fri-23-Aug-24,20:00:00,63580,63763,63446,63580,271550180
Fri-23-Aug-24,21:00:00,63580,65042,63548,64356,987142304
Fri-23-Aug-24,22:00:00,64356,64975,63880,64064,733272556
Fri-23-Aug-24,23:00:00,64064,64292,63806,64005,311222971
Sat-24-Aug-24,00:00:00,64005,64162,63792,63934,186062606
Sat-24-Aug-24,01:00:00,63934,63980,63597,63800,163095768
Sat-24-Aug-24,02:00:00,63800,63976,63755,63906,105206094
Sat-24-Aug-24,03:00:00,63906,63964,63730,63800,89915848
Sat-24-Aug-24,04:00:00,63800,63956,63790,63860,60354740
Sat-24-Aug-24,05:00:00,63860,64008,63826,63972,111435588
Sat-24-Aug-24,06:00:00,63972,64277,63902,64038,225629178
Sat-24-Aug-24,07:00:00,64038,64333,64028,64288,132494372
Sat-24-Aug-24,08:00:00,64288,64447,64126,64392,160977048
Sat-24-Aug-24,09:00:00,64392,64485,64158,64310,166389010
Sat-24-Aug-24,10:00:00,64310,64361,64051,64097,119295263
Sat-24-Aug-24,11:00:00,64097,64167,63818,63888,162229716
Sat-24-Aug-24,12:00:00,63888,64201,63884,64070,143045050
Sat-24-Aug-24,13:00:00,64070,64225,63940,64192,98859888
Sat-24-Aug-24,14:00:00,64192,64200,64000,64151,64320425
Sat-24-Aug-24,15:00:00,64151,64151,63833,63946,156272041
Sat-24-Aug-24,16:00:00,63946,64389,63818,64265,319154167
Sat-24-Aug-24,17:00:00,64265,64265,63926,64030,127373465
Sat-24-Aug-24,18:00:00,64030,64422,63911,64200,241392930
Sat-24-Aug-24,19:00:00,64200,64366,64186,64186,63365414
Sat-24-Aug-24,20:00:00,64186,64313,64101,64101,55264231
Sat-24-Aug-24,21:00:00,64101,64161,63520,63593,342043444
Sat-24-Aug-24,22:00:00,63593,63980,63553,63815,209220748
Sat-24-Aug-24,23:00:00,63815,64152,63780,64130,81172365
Sun-25-Aug-24,00:00:00,64130,64800,64081,64158,419923212
Sun-25-Aug-24,01:00:00,64158,64352,64007,64122,149488176
Sun-25-Aug-24,02:00:00,64122,64245,64078,64122,62775438
Sun-25-Aug-24,03:00:00,64122,64157,63965,64075,79062473
Sun-25-Aug-24,04:00:00,64075,64138,63957,64133,61704167
Sun-25-Aug-24,05:00:00,64133,64176,64060,64119,65800472
Sun-25-Aug-24,06:00:00,64119,64149,63922,63968,68479243
Sun-25-Aug-24,07:00:00,63968,64018,63750,63840,185187488
Sun-25-Aug-24,08:00:00,63840,63989,63760,63911,83119609
Sun-25-Aug-24,09:00:00,63911,63970,63766,63833,115423344
Sun-25-Aug-24,10:00:00,63833,63905,63760,63851,103090277
Sun-25-Aug-24,11:00:00,63851,64008,63851,63872,100820708
Sun-25-Aug-24,12:00:00,63872,63925,63793,63910,62211290
Sun-25-Aug-24,13:00:00,63910,64167,63841,64057,153831223
Sun-25-Aug-24,14:00:00,64057,64239,64057,64134,122220679
Sun-25-Aug-24,15:00:00,64134,64274,64070,64110,102486156
Sun-25-Aug-24,16:00:00,64110,64181,63963,64018,122257862
Sun-25-Aug-24,17:00:00,64018,64152,63996,64114,54479222
Sun-25-Aug-24,18:00:00,64114,64225,64038,64133,96042753
Sun-25-Aug-24,19:00:00,64133,64191,64111,64157,45919204
Sun-25-Aug-24,20:00:00,64157,64244,64103,64183,57869588
Sun-25-Aug-24,21:00:00,64183,64588,64175,64365,212445548
Sun-25-Aug-24,22:00:00,64365,64599,64247,64454,154154086
Sun-25-Aug-24,23:00:00,64454,64993,64145,64181,634227633
Mon-26-Aug-24,00:00:00,64181,64448,63811,64069,302549346
Mon-26-Aug-24,01:00:00,64069,64163,63801,63900,165874810
Mon-26-Aug-24,02:00:00,63900,64047,63729,64038,150931662
Mon-26-Aug-24,03:00:00,64038,64096,63963,64085,66471397
Mon-26-Aug-24,04:00:00,64085,64188,63912,63998,91577552
Mon-26-Aug-24,05:00:00,63998,64016,63850,63923,69885891
Mon-26-Aug-24,06:00:00,63923,63989,63600,63697,317186152
Mon-26-Aug-24,07:00:00,63697,63844,63539,63596,186250129
Mon-26-Aug-24,08:00:00,63596,63846,63562,63708,122422188
Mon-26-Aug-24,09:00:00,63708,63833,63177,63828,457359612
Mon-26-Aug-24,10:00:00,63828,64030,63703,63745,283332575
Mon-26-Aug-24,11:00:00,63745,63962,63707,63821,124111439
Mon-26-Aug-24,12:00:00,63821,63935,63426,63603,268878091
Mon-26-Aug-24,13:00:00,63603,63852,63458,63740,395101699
Mon-26-Aug-24,14:00:00,63740,63850,63069,63471,887069849
Mon-26-Aug-24,15:00:00,63471,63618,63035,63504,330620406
Mon-26-Aug-24,16:00:00,63504,63800,63387,63678,278655378
Mon-26-Aug-24,17:00:00,63678,63871,63163,63362,345771856
Mon-26-Aug-24,18:00:00,63362,63700,63150,63620,307305442
Mon-26-Aug-24,19:00:00,63620,63684,63236,63312,190033248
Mon-26-Aug-24,20:00:00,63312,63540,63177,63388,184174532
Mon-26-Aug-24,21:00:00,63388,63404,62812,63119,360170885
Mon-26-Aug-24,22:00:00,63119,63273,62851,62937,158744467
Mon-26-Aug-24,23:00:00,62937,63145,62777,62812,145636343
Tue-27-Aug-24,00:00:00,62812,63034,62620,62688,293709036
Tue-27-Aug-24,01:00:00,62688,63203,62660,62971,272191013
Tue-27-Aug-24,02:00:00,62971,63171,62855,62869,118700437
Tue-27-Aug-24,03:00:00,62869,62980,62686,62941,140072060
Tue-27-Aug-24,04:00:00,62941,63071,62871,63014,93278489
Tue-27-Aug-24,05:00:00,63014,63187,63013,63125,121805951
Tue-27-Aug-24,06:00:00,63125,63133,62701,62748,228765377
Tue-27-Aug-24,07:00:00,62748,62938,62742,62878,132147158
Tue-27-Aug-24,08:00:00,62878,62977,62665,62794,147448994
Tue-27-Aug-24,09:00:00,62794,62932,62520,62658,286089600
Tue-27-Aug-24,10:00:00,62658,62658,62226,62311,568997645
Tue-27-Aug-24,11:00:00,62311,62523,62200,62394,260397586
Tue-27-Aug-24,12:00:00,62394,62454,62013,62396,355021858
Tue-27-Aug-24,13:00:00,62396,62472,62080,62202,386231434
Tue-27-Aug-24,14:00:00,62202,62261,61726,61828,1082563982
Tue-27-Aug-24,15:00:00,61828,61982,61410,61695,751210333
Tue-27-Aug-24,16:00:00,61695,61974,61500,61530,431926860
Tue-27-Aug-24,17:00:00,61530,61920,61490,61917,216523683
Tue-27-Aug-24,18:00:00,61917,62122,61852,62072,236956204
Tue-27-Aug-24,19:00:00,62072,62200,61844,62082,189754094
Tue-27-Aug-24,20:00:00,62082,62083,61818,61843,122674271
Tue-27-Aug-24,21:00:00,61843,61974,59540,60390,1809898691
Tue-27-Aug-24,22:00:00,60390,60395,57870,59473,2485532537
Tue-27-Aug-24,23:00:00,59473,59749,59114,59367,543523853
Wed-28-Aug-24,00:00:00,59367,59414,58931,59056,471552392
Wed-28-Aug-24,01:00:00,59056,59428,58869,59346,263330414
Wed-28-Aug-24,02:00:00,59346,59387,59158,59306,169076794
Wed-28-Aug-24,03:00:00,59306,59638,59270,59602,133912652
Wed-28-Aug-24,04:00:00,59602,59638,59260,59309,140124595
Wed-28-Aug-24,05:00:00,59309,59465,59218,59257,134157010
Wed-28-Aug-24,06:00:00,59257,59339,59095,59160,123136143
Wed-28-Aug-24,07:00:00,59160,59250,58446,58562,513627718
Wed-28-Aug-24,08:00:00,58562,59270,58503,59195,403550109
Wed-28-Aug-24,09:00:00,59195,60245,59105,60170,676657070
Wed-28-Aug-24,10:00:00,60170,60198,59652,59727,433765973
Wed-28-Aug-24,11:00:00,59727,60078,59645,59906,256527286
Wed-28-Aug-24,12:00:00,59906,60134,59844,59919,189842101
Wed-28-Aug-24,13:00:00,59919,59983,59253,59309,458740474
Wed-28-Aug-24,14:00:00,59309,59928,58863,59154,871783146
Wed-28-Aug-24,15:00:00,59154,59154,58255,58962,925701138
Wed-28-Aug-24,16:00:00,58962,59175,57800,59146,1262081426
Wed-28-Aug-24,17:00:00,59146,59240,58575,58607,492509281
Wed-28-Aug-24,18:00:00,58607,59506,58539,59465,443829953
Wed-28-Aug-24,19:00:00,59465,59799,58775,58872,459129858
Wed-28-Aug-24,20:00:00,58872,59597,58547,59286,773106690
Wed-28-Aug-24,21:00:00,59286,59470,59042,59092,175605326
Wed-28-Aug-24,22:00:00,59092,59228,58801,59171,193348945
Wed-28-Aug-24,23:00:00,59171,59181,58951,59013,66863388
Thu-29-Aug-24,00:00:00,59013,59228,58880,59186,113658865
Thu-29-Aug-24,01:00:00,59186,59311,58833,58969,150273471
Thu-29-Aug-24,02:00:00,58969,59168,58898,59111,103372515
Thu-29-Aug-24,03:00:00,59111,59167,59000,59119,69278084
Thu-29-Aug-24,04:00:00,59119,59199,59037,59175,116227898
Thu-29-Aug-24,05:00:00,59175,59440,59115,59410,155570840
Thu-29-Aug-24,06:00:00,59410,59745,59341,59538,227124302
Thu-29-Aug-24,07:00:00,59538,59665,59476,59550,97701846
Thu-29-Aug-24,08:00:00,59550,59607,59333,59523,173826477
Thu-29-Aug-24,09:00:00,59523,59744,59521,59556,172259529
Thu-29-Aug-24,10:00:00,59556,59820,59544,59650,143053418
Thu-29-Aug-24,11:00:00,59650,60450,59587,60033,596261017
Thu-29-Aug-24,12:00:00,60033,60542,59954,60294,485126412
Thu-29-Aug-24,13:00:00,60294,60648,60150,60599,423926809
Thu-29-Aug-24,14:00:00,60599,60930,60400,60785,578235472
Thu-29-Aug-24,15:00:00,60785,61149,60676,60747,569677058
Thu-29-Aug-24,16:00:00,60747,60926,60189,60258,439019058
Thu-29-Aug-24,17:00:00,60258,60570,60132,60508,289539440
Thu-29-Aug-24,18:00:00,60508,60537,58868,59122,1177426558
