date,time,open,high,low,close,volume
Fri-13-Sep-24,12:00:00,57842,57922,57780,57832,93704050
Fri-13-Sep-24,12:15:00,57832,57886,57579,57669,178527547
Fri-13-Sep-24,12:30:00,57669,57742,57617,57738,77103384
Fri-13-Sep-24,12:45:00,57738,57935,57733,57872,115244914
Fri-13-Sep-24,13:00:00,57872,57914,57700,57794,83798734
Fri-13-Sep-24,13:15:00,57794,57800,57684,57703,40513685
Fri-13-Sep-24,13:30:00,57703,58086,57634,58074,169761855
Fri-13-Sep-24,13:45:00,58074,58141,57975,58026,142513644
Fri-13-Sep-24,14:00:00,58026,58322,57834,58196,230769232
Fri-13-Sep-24,14:15:00,58196,58300,58019,58050,108186510
Fri-13-Sep-24,14:30:00,58050,58300,57790,58282,177923018
Fri-13-Sep-24,14:45:00,58282,58541,58205,58432,201422442
Fri-13-Sep-24,15:00:00,58432,58516,58341,58449,105761903
Fri-13-Sep-24,15:15:00,58449,59113,58390,59008,484366304
Fri-13-Sep-24,15:30:00,59008,59481,59007,59328,428161728
Fri-13-Sep-24,15:45:00,59328,59698,59328,59636,275400268
Fri-13-Sep-24,16:00:00,59636,59788,59516,59549,283151815
Fri-13-Sep-24,16:15:00,59549,59710,59480,59598,106116269
Fri-13-Sep-24,16:30:00,59598,59635,59335,59430,127778280
Fri-13-Sep-24,16:45:00,59430,59505,59283,59419,85222631
Fri-13-Sep-24,17:00:00,59419,59588,59415,59554,68569391
Fri-13-Sep-24,17:15:00,59554,59649,59522,59563,77301083
Fri-13-Sep-24,17:30:00,59563,59755,59563,59746,83566706
Fri-13-Sep-24,17:45:00,59746,59950,59496,59545,259716063
Fri-13-Sep-24,18:00:00,59545,59720,59429,59540,72823540
Fri-13-Sep-24,18:15:00,59540,59629,59462,59513,46917547
Fri-13-Sep-24,18:30:00,59513,59893,59474,59755,182050025
Fri-13-Sep-24,18:45:00,59755,59831,59658,59720,63400090
Fri-13-Sep-24,19:00:00,59720,59879,59702,59845,87549395
Fri-13-Sep-24,19:15:00,59845,59947,59795,59945,48594040
Fri-13-Sep-24,19:30:00,59945,59971,59753,59863,89138297
Fri-13-Sep-24,19:45:00,59863,59882,59604,59700,88836855
Fri-13-Sep-24,20:00:00,59700,59706,59585,59644,43879556
Fri-13-Sep-24,20:15:00,59644,59829,59644,59795,42406733
Fri-13-Sep-24,20:30:00,59795,59930,59792,59918,52679272
Fri-13-Sep-24,20:45:00,59918,59918,59789,59800,33254608
Fri-13-Sep-24,21:00:00,59800,60311,59777,60045,255106555
Fri-13-Sep-24,21:15:00,60045,60349,60002,60140,148431145
Fri-13-Sep-24,21:30:00,60140,60327,60059,60202,77881238
Fri-13-Sep-24,21:45:00,60202,60274,60138,60247,36241559
Fri-13-Sep-24,22:00:00,60247,60550,60200,60362,207611047
Fri-13-Sep-24,22:15:00,60362,60590,60288,60429,221649197
Fri-13-Sep-24,22:30:00,60429,60546,60328,60493,54869468
Fri-13-Sep-24,22:45:00,60493,60614,60484,60581,48515298
Fri-13-Sep-24,23:00:00,60581,60602,60333,60341,86933975
Fri-13-Sep-24,23:15:00,60341,60401,60312,60327,34394384
Fri-13-Sep-24,23:30:00,60327,60500,60305,60480,39996648
Fri-13-Sep-24,23:45:00,60480,60624,60466,60466,60238094
Sat-14-Sep-24,00:00:00,60466,60571,60437,60478,44502964
Sat-14-Sep-24,00:15:00,60478,60584,60456,60458,22134968
Sat-14-Sep-24,00:30:00,60458,60474,60354,60454,50240602
Sat-14-Sep-24,00:45:00,60454,60476,60380,60385,17954907
Sat-14-Sep-24,01:00:00,60385,60569,60385,60481,43597874
Sat-14-Sep-24,01:15:00,60481,60529,60461,60522,26974485
Sat-14-Sep-24,01:30:00,60522,60560,60462,60506,22453678
Sat-14-Sep-24,01:45:00,60506,60519,60380,60380,23597466
Sat-14-Sep-24,02:00:00,60380,60470,60380,60460,22823560
Sat-14-Sep-24,02:15:00,60460,60475,60383,60412,13664008
Sat-14-Sep-24,02:30:00,60412,60413,60342,60353,19815195
Sat-14-Sep-24,02:45:00,60353,60385,60251,60255,46652967
Sat-14-Sep-24,03:00:00,60255,60354,60254,60324,23017341
Sat-14-Sep-24,03:15:00,60324,60401,60324,60367,18700397
Sat-14-Sep-24,03:30:00,60367,60401,60301,60301,14186311
Sat-14-Sep-24,03:45:00,60301,60333,60274,60292,10914490
Sat-14-Sep-24,04:00:00,60292,60309,60260,60260,12902520
Sat-14-Sep-24,04:15:00,60260,60322,60231,60292,20187068
Sat-14-Sep-24,04:30:00,60292,60295,60197,60230,39853074
Sat-14-Sep-24,04:45:00,60230,60250,60120,60184,41076906
Sat-14-Sep-24,05:00:00,60184,60207,60157,60176,16008952
Sat-14-Sep-24,05:15:00,60176,60190,60054,60075,64147717
Sat-14-Sep-24,05:30:00,60075,60126,60022,60115,28235210
Sat-14-Sep-24,05:45:00,60115,60115,59873,59894,70996036
Sat-14-Sep-24,06:00:00,59894,60028,59868,59994,53125878
Sat-14-Sep-24,06:15:00,59994,59994,59926,59954,14218618
Sat-14-Sep-24,06:30:00,59954,59995,59851,59993,31715627
Sat-14-Sep-24,06:45:00,59993,60060,59971,60014,28256682
Sat-14-Sep-24,07:00:00,60014,60020,59960,60016,16083750
Sat-14-Sep-24,07:15:00,60016,60071,60000,60068,31928460
Sat-14-Sep-24,07:30:00,60068,60153,60061,60117,37782723
Sat-14-Sep-24,07:45:00,60117,60149,60088,60109,17433938
Sat-14-Sep-24,08:00:00,60109,60127,59995,60007,35524521
Sat-14-Sep-24,08:15:00,60007,60026,59966,59966,17582092
Sat-14-Sep-24,08:30:00,59966,60026,59954,59980,19488936
Sat-14-Sep-24,08:45:00,59980,59980,59904,59950,22912390
Sat-14-Sep-24,09:00:00,59950,60016,59943,59978,19963322
Sat-14-Sep-24,09:15:00,59978,59978,59911,59934,13435116
Sat-14-Sep-24,09:30:00,59934,59968,59873,59913,22475271
Sat-14-Sep-24,09:45:00,59913,60041,59816,60041,64586086
Sat-14-Sep-24,10:00:00,60041,60041,59923,59973,27739010
Sat-14-Sep-24,10:15:00,59973,59973,59894,59946,19431279
Sat-14-Sep-24,10:30:00,59946,59949,59891,59895,10070979
Sat-14-Sep-24,10:45:00,59895,59895,59758,59822,58757068
Sat-14-Sep-24,11:00:00,59822,59822,59669,59737,73880255
Sat-14-Sep-24,11:15:00,59737,59810,59702,59765,40023762
Sat-14-Sep-24,11:30:00,59765,59796,59609,59658,62454532
Sat-14-Sep-24,11:45:00,59658,59696,59560,59670,51783132
Sat-14-Sep-24,12:00:00,59670,59746,59596,59745,34608525
Sat-14-Sep-24,12:15:00,59745,59793,59709,59779,28558076
Sat-14-Sep-24,12:30:00,59779,59787,59723,59736,18352196
Sat-14-Sep-24,12:45:00,59736,59822,59736,59757,22400979
Sat-14-Sep-24,13:00:00,59757,59760,59701,59730,26771163
Sat-14-Sep-24,13:15:00,59730,59733,59610,59660,53458420
Sat-14-Sep-24,13:30:00,59660,59709,59601,59704,28457776
Sat-14-Sep-24,13:45:00,59704,59740,59680,59732,18985844
Sat-14-Sep-24,14:00:00,59732,59741,59667,59693,19950527
Sat-14-Sep-24,14:15:00,59693,59967,59674,59905,76944065
Sat-14-Sep-24,14:30:00,59905,59992,59814,59858,68291747
Sat-14-Sep-24,14:45:00,59858,59928,59832,59887,21728425
Sat-14-Sep-24,15:00:00,59887,59927,59848,59882,15211303
Sat-14-Sep-24,15:15:00,59882,59920,59845,59901,15928593
Sat-14-Sep-24,15:30:00,59901,59901,59807,59813,20126824
Sat-14-Sep-24,15:45:00,59813,59876,59794,59846,23207411
Sat-14-Sep-24,16:00:00,59846,59892,59801,59892,22502050
Sat-14-Sep-24,16:15:00,59892,59955,59821,59830,39289214
Sat-14-Sep-24,16:30:00,59830,59915,59830,59895,10649675
Sat-14-Sep-24,16:45:00,59895,59964,59812,59953,35577572
Sat-14-Sep-24,17:00:00,59953,59953,59856,59856,14388817
Sat-14-Sep-24,17:15:00,59856,59906,59854,59854,7900994
Sat-14-Sep-24,17:30:00,59854,59858,59816,59843,12210227
Sat-14-Sep-24,17:45:00,59843,59873,59829,59862,7121298
Sat-14-Sep-24,18:00:00,59862,59862,59358,59606,341273518
Sat-14-Sep-24,18:15:00,59606,59733,59550,59627,56387255
Sat-14-Sep-24,18:30:00,59627,59747,59627,59730,26533912
Sat-14-Sep-24,18:45:00,59730,59793,59676,59755,20308175
Sat-14-Sep-24,19:00:00,59755,59760,59701,59742,14341213
Sat-14-Sep-24,19:15:00,59742,59858,59735,59844,27182508
Sat-14-Sep-24,19:30:00,59844,59882,59777,59816,16756348
Sat-14-Sep-24,19:45:00,59816,59836,59780,59783,9331329
Sat-14-Sep-24,20:00:00,59783,59826,59762,59765,12793580
Sat-14-Sep-24,20:15:00,59765,60100,59751,59984,103094406
Sat-14-Sep-24,20:30:00,59984,60017,59914,59935,48407137
Sat-14-Sep-24,20:45:00,59935,60026,59908,59988,28588942
Sat-14-Sep-24,21:00:00,59988,60016,59940,59983,22915421
Sat-14-Sep-24,21:15:00,59983,60015,59953,60008,13136252
Sat-14-Sep-24,21:30:00,60008,60008,59913,59985,14641975
Sat-14-Sep-24,21:45:00,59985,60040,59972,59999,7738051
Sat-14-Sep-24,22:00:00,59999,60128,59901,59936,51899198
Sat-14-Sep-24,22:15:00,59936,59964,59899,59946,11687510
Sat-14-Sep-24,22:30:00,59946,60136,59946,60020,42861316
Sat-14-Sep-24,22:45:00,60020,60039,59975,59989,10743611
Sat-14-Sep-24,23:00:00,59989,60032,59981,59990,7678591
Sat-14-Sep-24,23:15:00,59990,59999,59944,59946,9598444
Sat-14-Sep-24,23:30:00,59946,59968,59924,59940,9831150
Sat-14-Sep-24,23:45:00,59940,59979,59940,59968,5454512
Sun-15-Sep-24,00:00:00,59968,60000,59961,60000,9295008
Sun-15-Sep-24,00:15:00,60000,60051,59979,60044,8339956
Sun-15-Sep-24,00:30:00,60044,60079,60033,60070,10207454
Sun-15-Sep-24,00:45:00,60070,60098,59960,60003,11833857
Sun-15-Sep-24,01:00:00,60003,60100,60001,60094,21180968
Sun-15-Sep-24,01:15:00,60094,60250,60066,60159,51380305
Sun-15-Sep-24,01:30:00,60159,60250,60139,60156,23762808
Sun-15-Sep-24,01:45:00,60156,60237,60152,60198,17505354
Sun-15-Sep-24,02:00:00,60198,60215,60128,60146,16072918
Sun-15-Sep-24,02:15:00,60146,60164,60084,60144,19006138
Sun-15-Sep-24,02:30:00,60144,60200,60143,60194,8780974
Sun-15-Sep-24,02:45:00,60194,60233,60194,60206,10052386
Sun-15-Sep-24,03:00:00,60206,60212,60177,60212,8007392
Sun-15-Sep-24,03:15:00,60212,60220,60157,60157,8911431
Sun-15-Sep-24,03:30:00,60157,60171,60112,60152,11309521
Sun-15-Sep-24,03:45:00,60152,60152,60100,60132,7879932
Sun-15-Sep-24,04:00:00,60132,60180,60132,60166,6434090
Sun-15-Sep-24,04:15:00,60166,60197,60019,60112,32249030
Sun-15-Sep-24,04:30:00,60112,60136,60107,60108,13224644
Sun-15-Sep-24,04:45:00,60108,60129,60075,60095,12442369
Sun-15-Sep-24,05:00:00,60095,60124,60095,60124,7872416
Sun-15-Sep-24,05:15:00,60124,60180,60121,60177,24350167
Sun-15-Sep-24,05:30:00,60177,60186,60143,60179,8846017
Sun-15-Sep-24,05:45:00,60179,60180,60111,60119,11554428
Sun-15-Sep-24,06:00:00,60119,60162,60096,60106,9077982
Sun-15-Sep-24,06:15:00,60106,60122,60104,60110,6912186
Sun-15-Sep-24,06:30:00,60110,60122,60106,60114,3486376
Sun-15-Sep-24,06:45:00,60114,60137,60109,60128,5350132
Sun-15-Sep-24,07:00:00,60128,60130,60098,60098,6974878
Sun-15-Sep-24,07:15:00,60098,60178,60093,60177,14603735
Sun-15-Sep-24,07:30:00,60177,60177,60123,60145,7161095
Sun-15-Sep-24,07:45:00,60145,60165,60144,60162,10705793
Sun-15-Sep-24,08:00:00,60162,60176,60110,60131,27012769
Sun-15-Sep-24,08:15:00,60131,60164,60004,60043,36018557
Sun-15-Sep-24,08:30:00,60043,60095,60043,60083,10507485
Sun-15-Sep-24,08:45:00,60083,60090,60035,60043,7930996
Sun-15-Sep-24,09:00:00,60043,60060,60002,60031,11408182
Sun-15-Sep-24,09:15:00,60031,60083,60031,60078,11826060
Sun-15-Sep-24,09:30:00,60078,60085,60022,60028,14599004
Sun-15-Sep-24,09:45:00,60028,60043,59975,59985,30374211
Sun-15-Sep-24,10:00:00,59985,60023,59951,59961,26393424
Sun-15-Sep-24,10:15:00,59961,59961,59910,59910,30520200
Sun-15-Sep-24,10:30:00,59910,59995,59832,59973,46370277
Sun-15-Sep-24,10:45:00,59973,59990,59933,59958,14213616
Sun-15-Sep-24,11:00:00,59958,59963,59872,59911,19906103
Sun-15-Sep-24,11:15:00,59911,59929,59868,59929,15816486
Sun-15-Sep-24,11:30:00,59929,60008,59910,59993,26728270
Sun-15-Sep-24,11:45:00,59993,60004,59963,59975,11038730
Sun-15-Sep-24,12:00:00,59975,59975,59927,59954,21111221
Sun-15-Sep-24,12:15:00,59954,60000,59928,59981,11930819
Sun-15-Sep-24,12:30:00,59981,60016,59968,59992,15954935
Sun-15-Sep-24,12:45:00,59992,60109,59962,60083,27056301
Sun-15-Sep-24,13:00:00,60083,60235,60056,60150,64649241
Sun-15-Sep-24,13:15:00,60150,60348,60150,60181,86495669
Sun-15-Sep-24,13:30:00,60181,60200,60110,60147,23290081
Sun-15-Sep-24,13:45:00,60147,60163,60090,60161,24479815
Sun-15-Sep-24,14:00:00,60161,60200,59964,60013,37299968
Sun-15-Sep-24,14:15:00,60013,60050,59846,60050,105502817
Sun-15-Sep-24,14:30:00,60050,60181,60050,60128,46478622
Sun-15-Sep-24,14:45:00,60128,60275,60100,60250,51950470
Sun-15-Sep-24,15:00:00,60250,60393,60161,60200,82663050
Sun-15-Sep-24,15:15:00,60200,60246,60141,60228,25283972
Sun-15-Sep-24,15:30:00,60228,60360,60180,60352,26379740
Sun-15-Sep-24,15:45:00,60352,60358,60287,60313,28546535
Sun-15-Sep-24,16:00:00,60313,60330,60154,60154,31483545
Sun-15-Sep-24,16:15:00,60154,60207,59988,60078,77478428
Sun-15-Sep-24,16:30:00,60078,60107,59965,59965,39831827
Sun-15-Sep-24,16:45:00,59965,60040,59906,59926,51809799
Sun-15-Sep-24,17:00:00,59926,60020,59678,59800,122009462
Sun-15-Sep-24,17:15:00,59800,59908,59728,59880,66975920
Sun-15-Sep-24,17:30:00,59880,59880,59723,59777,36227503
Sun-15-Sep-24,17:45:00,59777,59835,59714,59788,19367737
Sun-15-Sep-24,18:00:00,59788,59894,59766,59774,26665462
Sun-15-Sep-24,18:15:00,59774,59812,59738,59812,14226174
Sun-15-Sep-24,18:30:00,59812,59906,59716,59764,37801232
Sun-15-Sep-24,18:45:00,59764,60165,59742,59949,190228627
Sun-15-Sep-24,19:00:00,59949,60118,59926,60016,54313727
Sun-15-Sep-24,19:15:00,60016,60047,59777,59830,52994314
Sun-15-Sep-24,19:30:00,59830,59888,59778,59837,42479293
Sun-15-Sep-24,19:45:00,59837,59859,59786,59853,15677278
Sun-15-Sep-24,20:00:00,59853,59879,59720,59874,44111640
Sun-15-Sep-24,20:15:00,59874,59919,59660,59701,54425639
Sun-15-Sep-24,20:30:00,59701,59820,59667,59754,42626461
Sun-15-Sep-24,20:45:00,59754,59847,59723,59770,36927956
Sun-15-Sep-24,21:00:00,59770,59776,59494,59514,136813786
Sun-15-Sep-24,21:15:00,59514,59683,59430,59508,73321254
Sun-15-Sep-24,21:30:00,59508,59629,59500,59610,28742262
Sun-15-Sep-24,21:45:00,59610,59675,59501,59636,28135894
Sun-15-Sep-24,22:00:00,59636,59650,59361,59404,87009156
Sun-15-Sep-24,22:15:00,59404,59460,59372,59398,31246510
Sun-15-Sep-24,22:30:00,59398,59463,59372,59418,35282392
Sun-15-Sep-24,22:45:00,59418,59447,59376,59398,15329864
Sun-15-Sep-24,23:00:00,59398,59432,58652,58810,457365188
Sun-15-Sep-24,23:15:00,58810,59240,58724,59222,185015848
Sun-15-Sep-24,23:30:00,59222,59228,58901,59115,129755509
Sun-15-Sep-24,23:45:00,59115,59187,59086,59101,36651314
Mon-16-Sep-24,00:00:00,59101,59182,58913,58915,74526547
Mon-16-Sep-24,00:15:00,58915,58994,58758,58848,95560197
Mon-16-Sep-24,00:30:00,58848,58848,58570,58718,176661826
Mon-16-Sep-24,00:45:00,58718,58785,58604,58633,70344249
Mon-16-Sep-24,01:00:00,58633,58693,58456,58494,112810031
Mon-16-Sep-24,01:15:00,58494,58728,58411,58690,110728946
Mon-16-Sep-24,01:30:00,58690,58781,58370,58657,127239953
Mon-16-Sep-24,01:45:00,58657,58703,58400,58577,70740422
Mon-16-Sep-24,02:00:00,58577,58640,58288,58380,128693866
Mon-16-Sep-24,02:15:00,58380,58478,58236,58350,97144350
Mon-16-Sep-24,02:30:00,58350,58472,58258,58350,64243350
Mon-16-Sep-24,02:45:00,58350,58445,58065,58243,162038057
Mon-16-Sep-24,03:00:00,58243,58333,58190,58329,80957684
Mon-16-Sep-24,03:15:00,58329,58446,58293,58405,81193892
Mon-16-Sep-24,03:30:00,58405,58526,58401,58443,64654297
Mon-16-Sep-24,03:45:00,58443,58586,58442,58547,39799579
Mon-16-Sep-24,04:00:00,58547,58571,58413,58471,45959471
Mon-16-Sep-24,04:15:00,58471,58479,58392,58438,43736341
Mon-16-Sep-24,04:30:00,58438,58468,58352,58378,42659800
Mon-16-Sep-24,04:45:00,58378,58400,58282,58324,46235430
Mon-16-Sep-24,05:00:00,58324,58534,58313,58526,53657878
Mon-16-Sep-24,05:15:00,58526,58618,58431,58447,53258739
Mon-16-Sep-24,05:30:00,58447,58466,58374,58466,28288329
Mon-16-Sep-24,05:45:00,58466,58642,58466,58637,45486377
Mon-16-Sep-24,06:00:00,58637,58796,58596,58779,59750961
Mon-16-Sep-24,06:15:00,58779,58827,58665,58710,63598947
Mon-16-Sep-24,06:30:00,58710,58712,58636,58649,32995081
Mon-16-Sep-24,06:45:00,58649,58688,58607,58681,33723143
Mon-16-Sep-24,07:00:00,58681,58783,58638,58776,25702183
Mon-16-Sep-24,07:15:00,58776,58850,58728,58834,39732518
Mon-16-Sep-24,07:30:00,58834,58896,58783,58810,51244438
Mon-16-Sep-24,07:45:00,58810,58942,58810,58882,51458678
Mon-16-Sep-24,08:00:00,58882,58921,58829,58892,44985838
Mon-16-Sep-24,08:15:00,58892,59159,58862,59046,158596002
Mon-16-Sep-24,08:30:00,59046,59079,58893,58941,79416975
Mon-16-Sep-24,08:45:00,58941,58974,58862,58891,26523500
Mon-16-Sep-24,09:00:00,58891,59008,58867,59008,23909629
Mon-16-Sep-24,09:15:00,59008,59008,58737,58800,86800976
Mon-16-Sep-24,09:30:00,58800,58813,58588,58676,80379724
Mon-16-Sep-24,09:45:00,58676,58679,58551,58606,63722206
Mon-16-Sep-24,10:00:00,58606,58618,58500,58554,43192674
